20240918,东城,交道口,101122854634,交东小区 两居 电梯直达 满五 诚意出售,999万,141402元/平,中楼层 (共11层) 2室1厅 | 70.65平米 | 西北,https://ke-image.ljcdn.com/110000-inspection/97585efd-f1d7-4ba7-9839-181274c751d0_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101122806895,东旺胡同 1室1厅 北,230万,377050元/平,底层 (共1层) | 2016年 | 1室1厅 | 6.1平米 | 北,https://ke-image.ljcdn.com/110000-inspection/53ce8e37-1744-43c0-bee2-898e0b0e128e_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101122802930,交道口东大街 电梯全南两居 视野好,1045万,144318元/平,中楼层 (共10层) 2室1厅 | 72.41平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_S1Y4Dx44L_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101121498199,安交方家 交道口北二条35号院 全南向一居室 诚意出售,685万,162863元/平,高楼层 (共6层) 1室1厅 | 42.06平米 | 南,https://ke-image.ljcdn.com/110000-inspection/356834d0-ced6-472a-874d-3e471f98acc9_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101121401473,交东小区 电梯 朝西向1居 户型好产权干净 随时可看房,835万,133772元/平,中楼层 (共12层) 1室1厅 | 62.42平米 | 西,https://ke-image.ljcdn.com/110000-inspection/9c681fe6-0b0b-4ba6-846f-22db5e6d79e4_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101120887052,安交  方家 南北三居 低楼层 诚意出售,695万,111989元/平,地下室 (共6层) 2室1厅 | 62.06平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_wWUsDCFQP_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101120716033,交道口北三条 3室1厅 北 南,859万,123919元/平,高楼层 (共6层) 3室1厅 | 69.32平米 | 北 南,https://ke-image.ljcdn.com/110000-inspection/e0cb7c1b-72a1-4515-9f3a-26e5e81c3ffa_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101119992343,安定门内大街 安定门内大街306号,290万,297436元/平,底层 (共1层) 1室0厅 | 9.75平米 | 北,https://ke-image.ljcdn.com/110000-inspection/6f95889b-3755-4178-a616-11c0193c0bc8_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101119507659,安交 花梗胡同1号院 全南2居 封闭式管理,850万,166667元/平,高楼层 (共6层) 2室1厅 | 51平米 | 南,https://ke-image.ljcdn.com/110000-inspection/a5ad474b-d8d9-4e10-98c6-e697209e20aa_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101119177780,交道口北二条35号院南北通透带东窗满五唯一,930万,147409元/平,低楼层 (共6层) 2室1厅 | 63.09平米 | 东 南 北,https://ke-image.ljcdn.com/110000-inspection/c306c90d-834d-4739-bf2d-269614abe661_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
